"id","code","country","city","latitude","longitude","altitude"
"2734","HR","Croatia","Matulji","45.3616667","14.3249998","196.0"
"2735","HR","Croatia","Bedekovcina","46.0411111","15.9963884","165.0"
"2736","HR","Croatia","Ludbreg","46.2519444","16.6147213","127.0"
"2737","CU","Cuba","Havana","23.1319444","-82.3641663","5.0"
"2738","CU","Cuba","Santiago de Cuba","20.0247222","-75.8219452","33.0"
"2739","CU","Cuba","Camaguey","21.3808333","-77.9169464","91.0"
"2740","CU","Cuba","Holguin","20.8872222","-76.2630539","135.0"
"2741","CU","Cuba","Guantanamo","20.1444444","-75.2091675","46.0"
"2742","CU","Cuba","Santa Clara","22.4000000","-79.9666672","131.0"
"2743","CU","Cuba","Las Tunas","20.9616667","-76.9511108","88.0"
"2744","CU","Cuba","Bayamo","20.3791667","-76.6433334","53.0"
"2745","CU","Cuba","Pinar del Rio","22.4175000","-83.6980591","44.0"
"2746","CU","Cuba","Cienfuegos","22.1461111","-80.4355545","22.0"
"2747","CU","Cuba","Matanzas","23.0411111","-81.5774994","4.0"
"2748","CU","Cuba","Ciego de Avila","21.8400000","-78.7619476","43.0"
"2749","CU","Cuba","Manzanillo","20.3433333","-77.1166687","16.0"
"2750","CU","Cuba","Sancti Spiritus","21.9297222","-79.4424973","55.0"
"2751","CU","Cuba","Palma Soriano","20.2172222","-75.9988861","133.0"
"2752","CU","Cuba","Cardenas","23.0375000","-81.2047195","2.0"
"2753","CU","Cuba","Moa","20.6569444","-74.9402771","10.0"
"2754","CU","Cuba","Puerto Padre","21.1950000","-76.6027756","4.0"
"2755","CU","Cuba","Contramaestre","20.2977778","-76.2413864","100.0"
"2756","CU","Cuba","Guira de Melena","22.7905556","-82.5052795","14.0"
"2757","CU","Cuba","Consolacion del Sur","22.5047222","-83.5136108","64.0"
"2758","CU","Cuba","Guines","22.8361111","-82.0280533","60.0"
"2759","CU","Cuba","Artemisa","22.8130556","-82.7619476","44.0"
"2760","CU","Cuba","San Luis","20.1875000","-75.8508301","178.0"
"2761","CU","Cuba","Moron","22.1094444","-78.6275024","7.0"
"2762","CU","Cuba","Colon","22.7191667","-80.9058304","55.0"
"2763","CU","Cuba","Florida","21.5247222","-78.2258301","62.0"
"2764","CU","Cuba","Sagua la Grande","22.8066667","-80.0755539","11.0"
"2765","CU","Cuba","Trinidad","21.8019444","-79.9841690","93.0"
"2766","CU","Cuba","San Cristobal","22.7141667","-83.0480576","41.0"
"2767","CU","Cuba","Placetas","22.3119444","-79.6533356","197.0"
"2768","CU","Cuba","San Jose de las Lajas","22.9613889","-82.1511078","131.0"
"2769","CU","Cuba","Jaguey Grande","22.5269444","-81.1286087","9.0"
"2770","CU","Cuba","Nuevitas","21.5452778","-77.2644424","17.0"
"2771","CU","Cuba","Banes","20.9625000","-75.7186127","48.0"
"2772","CU","Cuba","Corralillo","22.9819444","-80.5855560","36.0"
"2773","CU","Cuba","Baracoa","20.3466667","-74.4958344","1.0"
"2774","CU","Cuba","Jovellanos","22.8044444","-81.1944427","32.0"
"2775","CU","Cuba","Bauta","22.9827778","-82.5463867","66.0"
"2776","CU","Cuba","Santo Domingo","22.5866667","-80.2436142","39.0"
"2777","CU","Cuba","Cabaiguan","22.0788889","-79.4991684","133.0"
"2778","CU","Cuba","Ranchuelo","22.3772222","-80.1488876","100.0"
"2779","CU","Cuba","San Antonio de los Banos","22.8911111","-82.4991684","55.0"
"2780","CU","Cuba","Yaguajay","22.3272222","-79.2377777","22.0"
"2781","CU","Cuba","Manicaragua","22.1494444","-79.9736099","152.0"
"2782","CU","Cuba","Jiguani","20.3666667","-76.4272232","137.0"
"2783","CU","Cuba","Cifuentes","22.6450000","-80.0461121","75.0"
"2784","CU","Cuba","Guaimaro","21.0500000","-77.3499985","74.0"
"2785","CU","Cuba","Caibarien","22.5205556","-79.4669418","3.0"
"2786","CU","Cuba","Cumanayagua","22.1494444","-80.2022247","66.0"
"2787","CU","Cuba","Condado","21.8766667","-79.8402786","25.0"
"2788","CU","Cuba","Camajuani","22.4833333","-79.7500000","97.0"
"2789","CU","Cuba","Santiago de las Vegas","22.9700000","-82.3869476","97.0"
"2790","CU","Cuba","Santa Cruz del Sur","20.7147222","-77.9955521","2.0"
"2791","CU","Cuba","Remedios","22.4947222","-79.5458298","26.0"
"2792","CU","Cuba","Madruga","22.9113889","-81.8561096","135.0"
"2793","CU","Cuba","Union de Reyes","22.7952778","-81.5374985","53.0"
"2794","CU","Cuba","Vertientes","21.2594444","-78.1463852","67.0"
"2795","CU","Cuba","Mariel","22.9875000","-82.7536087","68.0"
"2796","CU","Cuba","Yara","20.2752778","-76.9533310","23.0"
"2797","CU","Cuba","Gibara","21.1097222","-76.1316681","1.0"
"2798","CU","Cuba","Vinales","22.6163889","-83.7077789","174.0"
"2799","CU","Cuba","Pedro Betancourt","22.7272222","-81.2900009","15.0"
"2800","CU","Cuba","Cueto","20.6438889","-75.9355545","68.0"
"2801","CU","Cuba","Encrucijada","22.6169444","-79.8711090","46.0"
"2802","CU","Cuba","Rio Guayabal de Yateras","20.3666667","-75.0166702","456.0"
"2803","CU","Cuba","Los Palacios","22.5872222","-83.2486115","34.0"
"2804","CU","Cuba","Guanajay","22.9263889","-82.6875000","116.0"
"2805","CU","Cuba","Campechuela","20.2341667","-77.2788925","14.0"
"2806","CU","Cuba","Cruces","22.3411111","-80.2666702","93.0"
"2807","CU","Cuba","Chambas","22.1927778","-78.9136124","34.0"
"2808","CU","Cuba","Perico","22.7691667","-81.0188904","33.0"
"2809","CU","Cuba","Rio Cauto","20.5602778","-76.9161148","9.0"
"2810","CU","Cuba","Aguada de Pasajeros","22.3850000","-80.8508301","22.0"
"2811","CU","Cuba","Calimete","22.5333333","-80.9061127","25.0"
"2812","CU","Cuba","Palmira","22.2416667","-80.3902740","65.0"
"2813","CU","Cuba","Minas","21.4833333","-77.6166687","61.0"
"2814","CU","Cuba","Esmeralda","21.8525000","-78.1169434","32.0"
"2815","CU","Cuba","Nueva Gerona","21.8833333","-82.8000031","18.0"
"2816","CU","Cuba","Jaruco","23.0430556","-82.0108337","123.0"
"2817","CU","Cuba","Colombia","20.9880556","-77.4297256","59.0"
"2818","CU","Cuba","Varadero","23.1536111","-81.2513885","3.0"
"2819","CU","Cuba","Fomento","22.1038889","-79.7216644","122.0"
"2820","CU","Cuba","Bahia Honda","22.9036111","-83.1591644","15.0"
"2821","CU","Cuba","Jatibonico","21.9419444","-79.1699982","94.0"
"2822","CU","Cuba","Rodas","22.3408333","-80.5572205","25.0"
"2823","CU","Cuba","Niquero","20.0430556","-77.5827789","8.0"
"2824","CU","Cuba","Guisa","20.2550000","-76.5386124","247.0"
"2825","CU","Cuba","Santa Cruz del Norte","23.1538889","-81.9236145","6.0"
"2826","CU","Cuba","Sagua de Tanamo","20.5819444","-75.2413864","28.0"
"2827","CU","Cuba","Bejucal","22.9286111","-82.3886108","144.0"
"2828","CU","Cuba","Primero de Enero","21.9469444","-78.4283371","23.0"
"2829","CU","Cuba","Jobabo","20.9691667","-76.2994461","117.0"
"2830","CU","Cuba","Sibanicu","21.2350000","-77.5263901","85.0"
"2831","CU","Cuba","Media Luna","20.1419444","-77.4349976","9.0"
"2832","CU","Cuba","Abreus","22.2775000","-80.5674973","12.0"
"2833","CU","Cuba","Venezuela","21.7352778","-78.7963867","22.0"
"2834","CU","Cuba","Guane","22.2025000","-84.0875015","10.0"
"2835","CU","Cuba","Alquizar","22.8058333","-82.5841675","19.0"
"2836","CU","Cuba","Baragua","21.6966667","-78.6327744","3.0"
"2837","CY","Cyprus","Nicosia","35.1666667","33.3666649","128.0"
"2838","CY","Cyprus","Limassol","34.6750000","33.0333328","1.0"
"2839","CY","Cyprus","Larnaca","34.9166667","33.6291656","24.0"
"2840","CY","Cyprus","Famagusta","35.1250000","33.9500008","1.0"
"2841","CY","Cyprus","Paphos","34.7666667","32.4166679","32.0"
"2842","CY","Cyprus","Kyrenia","35.3416667","33.3166656","-9999.0"
"2843","CY","Cyprus","Protaras","35.0125000","34.0583344","1.0"
"2844","CY","Cyprus","Morphou","35.1980556","32.9913902","52.0"
"2845","CY","Cyprus","Aradhippou","34.9500000","33.5916672","66.0"
"2846","CY","Cyprus","Paralimni","35.0375000","33.9833336","65.0"
"2847","CY","Cyprus","Lefka","35.1105556","32.8505554","147.0"
"2848","CY","Cyprus","Yeri","35.1000000","33.4166679","150.0"
"2849","CY","Cyprus","Ypsonas","34.6833333","32.9583321","62.0"
"2850","CY","Cyprus","Dhali","35.0250000","33.4208336","250.0"
"2851","CY","Cyprus","Xeri","35.0750000","33.3208351","278.0"
"2852","CY","Cyprus","Livadhia","34.9541667","33.6291656","19.0"
"2853","CY","Cyprus","Dhromolaxia","34.8755102","33.5868378","38.0"
"2854","CY","Cyprus","Lapithos","35.3375000","33.1791649","95.0"
"2855","CY","Cyprus","Rizokarpaso","35.6000000","34.3750000","129.0"
"2856","CY","Cyprus","Dherinia","35.0666667","33.9583321","71.0"
"2857","CY","Cyprus","Emba","34.8083333","32.4249992","176.0"
"2858","CY","Cyprus","Trikomo","35.2875000","33.8916664","48.0"
"2859","CY","Cyprus","Sotira","34.7291667","32.8624992","394.0"
"2860","CY","Cyprus","Athienou","35.0666667","33.5416679","138.0"
"2861","CY","Cyprus","Avgorou","35.0375000","33.8333321","44.0"
"2862","CY","Cyprus","Liopetri","35.0083333","33.8916664","53.0"
"2863","CY","Cyprus","Kolossi","34.6708333","32.9291649","74.0"
"2864","CY","Cyprus","Pano Polemidhia","34.7000000","33.0000000","76.0"
"2865","CY","Cyprus","Khlorakas","34.8041667","32.4083328","81.0"
"2866","CY","Cyprus","Xylotymbou","35.0166667","33.7500000","67.0"
"2867","CY","Cyprus","Phrenaros","35.0416667","33.9249992","77.0"
"2868","CY","Cyprus","Voroklini","34.9833333","33.6583328","30.0"
"2869","CY","Cyprus","Kiti","34.8500000","33.5750008","32.0"
"2870","CY","Cyprus","Kokkini Trimithia","35.1541667","33.2000008","219.0"
"2871","CY","Cyprus","Lefkoniko","35.2583333","33.7333336","67.0"
"2872","CY","Cyprus","Moutayiaka","34.7208333","33.0999985","46.0"
"2873","CY","Cyprus","Ayia Napa","34.9821331","34.0018272","-9999.0"
"2874","CY","Cyprus","Akaki","35.1333333","33.1291656","197.0"
"2875","CY","Cyprus","Lythrodhondas","34.9500000","33.2958336","461.0"
"2876","CY","Cyprus","Astromeritis","35.1416667","33.0374985","163.0"
"2877","CY","Cyprus","Peyia","34.8833333","32.3833351","128.0"
"2878","CY","Cyprus","Lympia","35.0000000","33.4625015","252.0"
"2879","CY","Cyprus","Ayios Tykhonas","34.7250000","33.1416664","46.0"
"2880","CY","Cyprus","Peristerona","35.1333333","33.0791664","240.0"
"2881","CY","Cyprus","Athna","35.0583333","33.7833328","66.0"
"2882","CY","Cyprus","Pano Dheftera","35.0791667","33.2625008","303.0"
"2883","CY","Cyprus","Polis","35.0366667","32.4263878","7.0"
"2884","CY","Cyprus","Kornos","34.9208333","33.3916664","316.0"
"2885","CY","Cyprus","Perivolia","34.8291667","33.5833321","18.0"
"2886","CY","Cyprus","Akhyritou","35.1000000","33.8624992","32.0"
"2887","CY","Cyprus","Kato Dheftera","35.0875000","33.2791672","263.0"
"2888","CY","Cyprus","Ergates","35.0541667","33.2458344","333.0"
"2889","CY","Cyprus","Tala","34.8375000","32.4333344","240.0"
"2890","CY","Cyprus","Klirou","35.0208333","33.1791649","474.0"
"2891","CY","Cyprus","Leonarisso","35.4708333","34.1416664","156.0"
"2892","CY","Cyprus","Kyperounda","34.9375000","32.9749985","1206.0"
"2893","CY","Cyprus","Erimi","34.6791667","32.9166679","99.0"
"2894","CY","Cyprus","Kissonerga","34.8250000","32.4000015","112.0"
"2895","CY","Cyprus","Pyla","35.0291667","33.6916656","124.0"
"2896","CY","Cyprus","Psomolophou","35.0625000","33.2625008","340.0"
"2897","CY","Cyprus","Pyrgos","34.7416667","33.1833344","77.0"
"2898","CY","Cyprus","Parekklisha","34.7458333","33.1583328","130.0"
"2899","CY","Cyprus","Kophinou","34.8250000","33.3875008","169.0"
"2900","CY","Cyprus","Kakopetria","34.9916667","32.9041672","617.0"
"2901","CY","Cyprus","Mesoyi","34.8166667","32.4583321","295.0"
"2902","CY","Cyprus","Meneou","34.8500000","33.5708351","33.0"
"2903","CY","Cyprus","Pelendria","34.9000000","32.9666672","1067.0"
"2904","CY","Cyprus","Alambra","34.9916667","33.4000015","246.0"
"2905","CY","Cyprus","Kato Pyrgos","35.1802778","32.6824989","80.0"
"2906","CY","Cyprus","Mosphiloti","34.9500000","33.4291649","251.0"
"2907","CY","Cyprus","Aradhiou","35.0458333","33.1958351","403.0"
"2908","CY","Cyprus","Mammari","35.1666667","33.2000008","241.0"
"2909","CY","Cyprus","Pissouri","34.6708333","32.7083321","245.0"
"2910","CY","Cyprus","Troulli","35.0333333","33.6166649","114.0"
"2911","CY","Cyprus","Psevdhas","34.9500000","33.4625015","163.0"
"2912","CY","Cyprus","Pera","35.0333333","33.2500000","426.0"
"2913","CY","Cyprus","Meniko","35.1083333","33.1416664","248.0"
"2914","CY","Cyprus","Tersephanou","34.8541667","33.5458336","92.0"
"2915","CY","Cyprus","Pakhna","34.7791667","32.7958336","746.0"
"2916","CY","Cyprus","Pano Lefkara","34.8666667","33.3041649","615.0"
"2917","CY","Cyprus","Konia","34.7833333","32.4583321","169.0"
"2918","CY","Cyprus","Timi","34.7333333","32.5166664","73.0"
"2919","CY","Cyprus","Agros","34.9166667","33.0166664","1043.0"
"2920","CY","Cyprus","Evrykhou","35.0413889","32.9013901","451.0"
"2921","CY","Cyprus","Argaka","35.0644444","32.5000000","233.0"
"2922","CY","Cyprus","Alethriko","34.8611111","33.4958344","118.0"
"2923","CY","Cyprus","Mazotos","34.8083333","33.4874992","49.0"
"2924","CY","Cyprus","Polemi","34.8875000","32.5000000","434.0"
"2925","CY","Cyprus","Yiolou","34.9166667","32.4666672","332.0"
"2926","CY","Cyprus","Palodhia","34.7500000","33.0041656","222.0"
"2927","CY","Cyprus","Mitsero","35.0458333","33.1250000","389.0"
"2928","CY","Cyprus","Akrotiri","34.6041667","32.9583321","1.0"
"2929","CY","Cyprus","Tsadha","34.8416667","32.4749985","462.0"
"2930","CY","Cyprus","Pano Kividhes","34.7708333","32.8416672","469.0"
"2931","CY","Cyprus","Kouklia","34.7083333","32.5750008","72.0"
"2932","CY","Cyprus","Orounda","35.1041667","33.0916672","311.0"
"2933","CY","Cyprus","Anaphotia","34.8250000","33.4625015","53.0"
"2934","CY","Cyprus","Galata","34.9958333","32.9000015","617.0"
"2935","CY","Cyprus","Kalavasos","34.7666667","33.2999992","183.0"
"2936","CY","Cyprus","Evdhimou","34.6958333","32.7625008","75.0"
"2937","CZ","Czech Republic","Praha","50.0878368","14.4241323","245.0"
"2938","CZ","Czech Republic","Brno","49.1952227","16.6079597","226.0"
"2939","CZ","Czech Republic","Ostrava","49.8346452","18.2820435","235.0"
"2940","CZ","Czech Republic","Plzen","49.7474748","13.3775873","315.0"
"2941","CZ","Czech Republic","Olomouc","49.5955243","17.2517529","253.0"
"2942","CZ","Czech Republic","Liberec","50.7671119","15.0561914","386.0"
"2943","CZ","Czech Republic","Ceske Budejovice","48.9744684","14.4743404","378.0"
"2944","CZ","Czech Republic","Hradec Kralove","50.2092284","15.8327684","222.0"
"2945","CZ","Czech Republic","Usti nad Labem","50.6607038","14.0322723","230.0"
"2946","CZ","Czech Republic","Pardubice","50.0407508","15.7765903","219.0"
"2947","CZ","Czech Republic","Havirov","49.7798448","18.4368801","267.0"
"2948","CZ","Czech Republic","Zlin","49.2166667","17.6666660","317.0"
"2949","CZ","Czech Republic","Kladno","50.1473356","14.1028509","359.0"
"2950","CZ","Czech Republic","Most","50.5030069","13.6361742","235.0"
"2951","CZ","Czech Republic","Karvina","49.8540031","18.5416889","274.0"
"2952","CZ","Czech Republic","Frydek-Mistek","49.6853662","18.3483772","297.0"
"2953","CZ","Czech Republic","Opava","49.9386635","17.9025707","273.0"
"2954","CZ","Czech Republic","Frydek-Mistek","49.6833333","18.3500004","304.0"
"2955","CZ","Czech Republic","Decin","50.7821525","14.2147818","155.0"
"2956","CZ","Czech Republic","Karlovy Vary","50.2327126","12.8711700","399.0"
"2957","CZ","Czech Republic","Teplice","50.6403975","13.8245077","240.0"
"2958","CZ","Czech Republic","Chomutov","50.4604754","13.4177856","305.0"
"2959","CZ","Czech Republic","Jihlava","49.3961001","15.5912447","520.0"
"2960","CZ","Czech Republic","Prostejov","49.4718784","17.1118393","229.0"
"2961","CZ","Czech Republic","Prerov","49.4551090","17.4509029","246.0"
"2962","CZ","Czech Republic","Jablonec nad Nisou","50.7243076","15.1710768","509.0"
"2963","CZ","Czech Republic","Mlada Boleslav","50.4113513","14.9031849","232.0"
"2964","CZ","Czech Republic","Ceska Lipa","50.6855132","14.5376415","245.0"
"2965","CZ","Czech Republic","Trebic","49.2149228","15.8816576","431.0"
"2966","CZ","Czech Republic","Trinec","49.6776323","18.6707802","328.0"
"2967","CZ","Czech Republic","Tabor","49.4144125","14.6578035","429.0"
"2968","CZ","Czech Republic","Znojmo","48.8554987","16.0487976","224.0"
"2969","CZ","Czech Republic","Pribram","49.6898774","14.0104256","539.0"
"2970","CZ","Czech Republic","Orlova","49.8452659","18.4301109","251.0"
"2971","CZ","Czech Republic","Cheb","50.0796346","12.3739214","473.0"
"2972","CZ","Czech Republic","Modrany","50.0111589","14.4095993","244.0"
"2973","CZ","Czech Republic","Liben","50.1081942","14.4745731","195.0"
"2974","CZ","Czech Republic","Trutnov","50.5610067","15.9127035","419.0"
"2975","CZ","Czech Republic","Pisek","49.3087953","14.1475029","386.0"
"2976","CZ","Czech Republic","Kolin","50.0281362","15.2005682","194.0"
"2977","CZ","Czech Republic","Kromeriz","49.2978514","17.3931160","215.0"
"2978","CZ","Czech Republic","Sumperk","49.9652838","16.9706078","336.0"
"2979","CZ","Czech Republic","Vsetin","49.3387089","17.9961910","440.0"
"2980","CZ","Czech Republic","Valasske Mezirici","49.4718053","17.9711266","325.0"
"2981","CZ","Czech Republic","Litvinov","50.6042029","13.6181154","300.0"
"2982","CZ","Czech Republic","Novy Jicin","49.5943755","18.0102749","315.0"
"2983","CZ","Czech Republic","Uherske Hradiste","49.0697498","17.4596863","198.0"
"2984","CZ","Czech Republic","Hodonin","48.8489343","17.1324444","175.0"
"2985","CZ","Czech Republic","Cesky Tesin","49.7461330","18.6261311","298.0"
"2986","CZ","Czech Republic","Breclav","48.7589686","16.8820305","158.0"
"2987","CZ","Czech Republic","Krnov","50.0896685","17.7038460","333.0"
"2988","CZ","Czech Republic","Sokolov","50.1812979","12.6401024","416.0"
"2989","CZ","Czech Republic","Litomerice","50.5334782","14.1318026","131.0"
"2990","CZ","Czech Republic","Havlickuv Brod","49.6078493","15.5806866","464.0"
"2991","CZ","Czech Republic","Chrudim","49.9510923","15.7955761","260.0"
"2992","CZ","Czech Republic","Strakonice","49.2614066","13.9023714","403.0"
"2993","CZ","Czech Republic","Koprivnice","49.5994713","18.1448002","356.0"
"2994","CZ","Czech Republic","Klatovy","49.3955201","13.2950544","434.0"
"2995","CZ","Czech Republic","Bohumin","49.9041062","18.3575459","216.0"
"2996","CZ","Czech Republic","Stary Bohumin","49.9166667","18.3333340","205.0"
"2997","CZ","Czech Republic","Jindrichuv Hradec","49.1440447","15.0030079","440.0"
"2998","CZ","Czech Republic","Vyskov","49.2774693","16.9989738","263.0"
"2999","CZ","Czech Republic","Cerny Most","50.1047537","14.5797377","229.0"
"3000","CZ","Czech Republic","Kutna Hora","49.9483885","15.2681646","230.0"
"3001","CZ","Czech Republic","Nachod","50.4167046","16.1628876","358.0"
"3002","CZ","Czech Republic","Jirkov","50.4997930","13.4476900","289.0"
"3003","CZ","Czech Republic","Blansko","49.3630357","16.6444588","323.0"
"3004","CZ","Czech Republic","Zatec","50.3271690","13.5457735","207.0"
"3005","CZ","Czech Republic","Hranice","49.5479644","17.7346916","274.0"
"3006","CZ","Czech Republic","Melnik","50.3504968","14.4741077","182.0"
"3007","CZ","Czech Republic","Louny","50.3569886","13.7966747","228.0"
"3008","CZ","Czech Republic","Otrokovice","49.2093401","17.5394421","219.0"
"3009","CZ","Czech Republic","Otrokovice","49.2166667","17.5166664","207.0"
"3010","CZ","Czech Republic","Branik","50.0359737","14.4123459","247.0"
"3011","CZ","Czech Republic","Bruntal","49.9884449","17.4647026","582.0"
"3012","CZ","Czech Republic","Kadan","50.3833333","13.2666664","298.0"
"3013","CZ","Czech Republic","Kadan","50.3759833","13.2713079","298.0"
"3014","CZ","Czech Republic","Beroun","49.9638234","14.0719967","215.0"
"3015","CZ","Czech Republic","Uhersky Brod","49.0251299","17.6471500","243.0"
"3016","CZ","Czech Republic","Svitavy","49.7559371","16.4682922","426.0"
"3017","CZ","Czech Republic","Kralupy nad Vltavou","50.2410709","14.3114948","179.0"
"3018","CZ","Czech Republic","Roznov pod Radhostem","49.4585271","18.1430206","418.0"
"3019","CZ","Czech Republic","Ostrov","50.3059247","12.9390678","445.0"
"3020","CZ","Czech Republic","Ceska Trebova","49.9043648","16.4441299","372.0"
"3021","CZ","Czech Republic","Pelhrimov","49.4313373","15.2233572","534.0"
"3022","CZ","Czech Republic","Rakovnik","50.1037005","13.7333994","341.0"
"3023","CZ","Czech Republic","Neratovice","50.2592585","14.5175943","147.0"
"3024","CZ","Czech Republic","Jicin","50.4372262","15.3516245","266.0"
"3025","CZ","Czech Republic","Benesov","49.7816247","14.6869678","350.0"
"3026","CZ","Czech Republic","Dvur Kralove nad Labem","50.4317220","15.8140211","286.0"
"3027","CZ","Czech Republic","Varnsdorf","50.9115440","14.6182346","367.0"
"3028","CZ","Czech Republic","Letnany","50.1333333","14.5166664","267.0"
"3029","CZ","Czech Republic","Bilina","50.5485414","13.7753468","371.0"
"3030","CZ","Czech Republic","Bilina Kyselka","50.5500000","13.7666664","227.0"
"3031","CZ","Czech Republic","Klasterec nad Ohri","50.3844523","13.1712780","328.0"
"3032","CZ","Czech Republic","Prosek","50.1166667","14.5000000","272.0"
"3033","CZ","Czech Republic","Brandys nad Labem-Stara Boleslav","50.1870907","14.6632566","205.0"
"3034","DK","Denmark","Copenhagen","55.6776812","12.5709343","4.0"
"3035","DK","Denmark","Arhus","56.1567366","10.2107620","1.0"
"3036","DK","Denmark","Odense","55.3959381","10.3883133","10.0"
"3037","DK","Denmark","Aalborg","57.0479990","9.9187012","1.0"
"3038","DK","Denmark","Frederiksberg","55.6793750","12.5346279","6.0"
"3039","DK","Denmark","Esbjerg","55.4666667","8.4499998","14.0"
"3040","DK","Denmark","Randers","56.4666667","10.0500002","10.0"
"3041","DK","Denmark","Kolding","55.4903995","9.4721651","4.0"
"3042","DK","Denmark","Vejle","55.7092707","9.5357037","5.0"
"3043","DK","Denmark","Horsens","55.8606582","9.8503370","9.0"
"3044","DK","Denmark","Hvidovre","55.6571864","12.4736395","5.0"
"3045","DK","Denmark","Greve","55.5833333","12.3000002","1.0"
"3046","DK","Denmark","Herning","56.1393151","8.9737806","52.0"
"3047","DK","Denmark","Roskilde","55.6415192","12.0803471","44.0"
"3048","DK","Denmark","Silkeborg","56.1697004","9.5450811","19.0"
"3049","DK","Denmark","Naestved","55.2299179","11.7609177","18.0"
"3050","DK","Denmark","Ballerup","55.7316457","12.3632832","34.0"
"3051","DK","Denmark","Charlottenlund","55.7500000","12.5833330","1.0"
"3052","DK","Denmark","Fredericia","55.5656763","9.7525654","-9999.0"
"3053","DK","Denmark","Horsholm","55.8833333","12.5000000","40.0"
"3054","DK","Denmark","Helsingor","56.0360649","12.6136026","1.0"
"3055","DK","Denmark","Viborg","56.4531891","9.4020119","31.0"
"3056","DK","Denmark","Koge","55.4580174","12.1821375","2.0"
"3057","DK","Denmark","Holstebro","56.3600916","8.6160707","18.0"
"3058","DK","Denmark","Slagelse","55.4027616","11.3545904","50.0"
"3059","DK","Denmark","Taastrup","55.6517326","12.2921562","16.0"
"3060","DK","Denmark","Albertslund","55.6569140","12.3638144","11.0"
"3061","DK","Denmark","Rodovre","55.6806211","12.4537325","16.0"
"3062","DK","Denmark","Hillerod","55.9266656","12.3109102","51.0"
"3063","DK","Denmark","Svendborg","55.0598194","10.6067715","5.0"
"3064","DK","Denmark","Sonderborg","54.9092625","9.8073654","14.0"
"3065","DK","Denmark","Hjorring","57.4641694","9.9822912","41.0"
"3066","DK","Denmark","Holbaek","55.7166667","11.7166672","1.0"
"3067","DK","Denmark","Frederikshavn","57.4407347","10.5366077","1.0"
"3068","DK","Denmark","Haderslev","55.2537706","9.4898233","11.0"
"3069","DK","Denmark","Skive","56.5666667","9.0333328","5.0"
"3070","DK","Denmark","Glostrup","55.6666667","12.3999996","20.0"
"3071","DK","Denmark","Ringsted","55.4425992","11.7901058","55.0"
"3072","DK","Denmark","Stenlose","55.7682812","12.1972275","17.0"
"3073","DK","Denmark","Ishoj","55.6154254","12.3518190","2.0"
"3074","DK","Denmark","Birkerod","55.8475902","12.4279079","45.0"
"3075","DK","Denmark","Farum","55.8085815","12.3606596","31.0"
"3076","DK","Denmark","Nykobing Falster","54.7690581","11.8742466","5.0"
"3077","DK","Denmark","Aabenraa","55.0443427","9.4174070","1.0"
"3078","DK","Denmark","Kalundborg","55.6833333","11.1000004","5.0"
"3079","DK","Denmark","Nyborg","55.3127356","10.7896366","4.0"
"3080","DK","Denmark","Lillerod","55.8749617","12.3457899","49.0"
"3081","DK","Denmark","Korsor","55.3299256","11.1385698","-9999.0"
"3082","DK","Denmark","Solrod Strand","55.5328507","12.2222691","1.0"
"3083","DK","Denmark","Ikast","56.1388309","9.1576834","77.0"
"3084","DK","Denmark","Frederikssund","55.8395636","12.0689592","17.0"
"3085","DK","Denmark","Grenaa","56.4157827","10.8782454","5.0"
"3086","DK","Denmark","Nakskov","54.8333333","11.1499996","3.0"
"3087","DK","Denmark","Ronne","55.1000000","14.6999998","20.0"
"3088","DK","Denmark","Middelfart","55.5059099","9.7305422","4.0"
"3089","DK","Denmark","Skanderborg","56.0399128","9.9271994","20.0"
"3090","DK","Denmark","Vallensbaek","55.6333333","12.3666668","5.0"
"3091","DK","Denmark","Thisted","56.9552254","8.6949062","5.0"
"3092","DK","Denmark","Vaerlose","55.7833333","12.3833332","46.0"
"3093","DK","Denmark","Varde","55.6211205","8.4806948","5.0"
"3094","DK","Denmark","Frederiksvaerk","55.9707303","12.0224981","37.0"
"3095","DK","Denmark","Bronderslev","57.2702091","9.9410172","12.0"
"3096","DK","Denmark","Espergaerde","56.0000000","12.5666666","1.0"
"3097","DK","Denmark","Struer","56.4912161","8.5837555","17.0"
"3098","DK","Denmark","Flong","55.6666667","12.1833334","25.0"
"3099","DK","Denmark","Hobro","56.6430616","9.7902880","43.0"
"3100","DK","Denmark","Dragor","55.5945464","12.6663780","2.0"
"3101","DK","Denmark","Odder","55.9731258","10.1529980","11.0"
"3102","DK","Denmark","Kongens Lyngby","55.7704419","12.5037823","24.0"
"3103","DK","Denmark","Haslev","55.3234650","11.9638910","54.0"
"3104","DK","Denmark","Hedensted","55.7704298","9.7010994","59.0"
"3105","DK","Denmark","Tarnby","55.6302976","12.6003532","5.0"
"3106","DK","Denmark","Jyllinge","55.7500000","12.1166668","25.0"
"3107","DK","Denmark","Skagen","57.7209333","10.5839376","1.0"
"3108","DK","Denmark","Grindsted","55.7500000","8.9333334","42.0"
"3109","DK","Denmark","Nykobing Mors","56.7933405","8.8528242","1.0"
"3110","DK","Denmark","Ringkobing","56.0900620","8.2440166","5.0"
"3111","DK","Denmark","Vordingborg","55.0080051","11.9105692","5.0"
"3112","DK","Denmark","Lystrup","56.2333333","10.2500000","15.0"
